,word,Median_Frequency,Tau
613,death,0.663498058967542,0.4415713176026153
614,specif,0.6301965679421107,0.4188001310581003
615,off,0.6617380613381213,0.4408360124147277
616,collaps,0.5217591776782972,0.3445190450095845
617,respons,0.6518617146427093,0.4346764518878655
618,certain,0.6081611683050503,0.4045748801738289
619,anyth,0.5170991516376117,0.3417665929450334
620,newli,0.545962498418324,0.3618063758149473
621,fortun,0.4895683352459319,0.32299801609488915
622,broken,0.5283405394144615,0.3499060849009917
623,transfer,0.6066307578991454,0.4047193290780138
624,eye,0.5747249738121154,0.3829738503884279
625,encount,0.5413339621595746,0.3598398160419421
626,resurg,0.3832229140109471,0.2503358003613098
627,till,0.4768308563184854,0.3154742197888505
628,commit,0.5841901987373918,0.3901791345064893
629,husband,0.5735272869699718,0.3829647762643232
630,beforehand,0.3534160018297259,0.22991340864957244
631,strongli,0.5187630204294051,0.3449482606929371
632,ongo,0.5050008511358226,0.33559804566282386
633,natur,0.6528888042125969,0.4387688574081672
634,via,0.5917277153678312,0.3965301811249815
635,common,0.6409674757003331,0.4309022085120724
636,threaten,0.5503887892803015,0.3681613714154302
637,themselv,0.5941306028361962,0.3990593509546381
638,less,0.6284156742305804,0.4232181570893204
639,harder,0.4286821667090749,0.2838468270676655
640,carri,0.6247092577471008,0.42092316607772384
641,expand,0.5851135854366379,0.3938799681651108
642,took,0.6633844855982589,0.44897809301332897
643,woman,0.6036072519378257,0.40736492190615214
644,send,0.5514015734133242,0.3707710539932541
645,sudden,0.4529473402121376,0.3017613802748829
646,juli,0.6624380392661586,0.4487712242718343
647,alter,0.5288244977462915,0.3550818786414364
648,februari,0.6510261438642752,0.4408073069194418
649,highlight,0.5228217721436428,0.3511088195979994
650,latter,0.5770225959350315,0.3896399099350432
651,overcom,0.4796653837358077,0.32133539884050943
652,last,0.6632273533876691,0.4504327124056167
653,control,0.6694198435240983,0.4548463910431298
654,ceas,0.5060977275600415,0.34004204965100704
655,note,0.644791555366989,0.43783715632758746
656,failur,0.549712069155267,0.3710943988946244
657,properli,0.4768681003316728,0.320153775660426
658,differ,0.6882523451452728,0.4693144742960928
659,side,0.6490274711352277,0.4427313125549307
660,background,0.5402884304258552,0.3661247403066243
661,ran,0.568875218800901,0.3866291284133127
662,success,0.6659962983930627,0.4556803723500905
663,went,0.6351543139618349,0.43405688172857415
664,refus,0.5869502040285846,0.4000489570010317
665,uncov,0.4464449868663105,0.3007116885679893
666,warn,0.5454964414679766,0.3710788836032616
667,hardli,0.4156944851794244,0.27915757070975405
668,occur,0.6247570567921223,0.4276946690890526
669,contact,0.57441623886771,0.3922867467954311
670,american,0.5623071753609665,0.38387941314074203
671,illustr,0.5591543727288143,0.3816928326610223
672,read,0.6074894384821101,0.4161065409857426
673,eas,0.4585243475333047,0.3104453784495361
674,spring,0.5622542418582274,0.384675716569052
675,invit,0.5645654394147552,0.386667199761979
676,ch,0.4220735982290045,0.2855200290573806
677,appear,0.6883055451586191,0.4758606836018587
678,unspecifi,0.3674536400766699,0.2468692570304049
679,regularli,0.5213840344622955,0.3574427140877337
680,expos,0.5322124393455363,0.3654337982997104
681,center,0.6142555565291331,0.4244433064788562
682,unfortun,0.4676518895996964,0.3194110721218503
683,respond,0.5601596853214157,0.3857326095196901
684,convers,0.5579614103316082,0.3848477939897602
685,golden,0.532262190436969,0.3666446204453481
686,vari,0.5737560683488099,0.3966884564921414
687,discuss,0.6046666317076723,0.4190550693938392
688,calm,0.4286756760383521,0.2926784636347099
689,deserv,0.4375178334550971,0.29934682801069
690,multi,0.5381083472152396,0.3719652772778754
691,fewer,0.4816500285320222,0.3317225999285589
692,unnot,0.33469218376369536,0.2260052922891781
693,gener,0.7137468924590643,0.5005520908513046
694,gay,0.5351180821382145,0.3714156989597672
695,acknowledg,0.5238430244081635,0.36329863563330267
696,referenc,0.4455292118169753,0.3067702857942716
697,consult,0.5567046469149782,0.387324419917576
698,vi,0.4453228590177437,0.3067797702673556
699,drop,0.5845448685502317,0.4078880060110507
700,bust,0.4101669811701753,0.28172479198049416
701,femal,0.6093235914932736,0.4263489518978938
702,freeli,0.4551222474392074,0.3146201677205483
703,half,0.6224084006727718,0.4360054483234954
704,class,0.6445838212914594,0.4522889461491149
705,serv,0.6816865834337679,0.4795556891031227
706,want,0.6250001097528468,0.438422825921918
707,i,0.7271456914491075,0.5127348266365311
708,matter,0.5848665873638825,0.4101649442311933
709,job,0.5977838827497377,0.4198701276844096
710,fairli,0.4719533708211793,0.3288492326274177
711,inform,0.6568351484814438,0.4640255272895136
712,eleg,0.4119965431957151,0.28549950266138113
713,absent,0.4456871955825301,0.3101723007300249
714,dark,0.5656002827849953,0.3978586444558565
715,thing,0.5937041745913489,0.4184620459802226
716,cultur,0.6512258406469574,0.4605376922758303
717,torn,0.4247638143505145,0.29522078687616504
718,uncl,0.501217944366952,0.3512759526246224
719,restrain,0.4080213288917451,0.2831217097842982
720,distinct,0.5810370740183775,0.4097865491615097
721,trend,0.5141174939747409,0.3609667738692989
722,how,0.6469358848797034,0.4585474725861154
723,august,0.6566088799277454,0.4658980198947013
724,term,0.6758616555340076,0.4801093430383859
725,next,0.6358549269511676,0.4511337526386479
726,place,0.694289958020187,0.4940588905278153
727,select,0.6210895863987367,0.440436845173942
728,proce,0.4500009583382424,0.3149186897420088
729,sheer,0.3780876510136895,0.2621531369676928
730,aforement,0.4020364517885569,0.2798015883985205
731,money,0.601793080346264,0.4266088558653505
732,distinguish,0.5616354129541269,0.3973125640415972
733,arguabl,0.4246116598798688,0.2966196374473252
734,constantli,0.4659371067510474,0.3274130086956512
735,slight,0.4353993341542557,0.30500797837014354
736,greater,0.5720675886607959,0.4057385161376366
737,vacat,0.4636073891896302,0.3260997768706872
738,hallmark,0.35991689169062435,0.24972970539883604
739,publicli,0.5166325088269337,0.36527188934019
740,se,0.4384883137751665,0.30784443555490704
741,unexpect,0.4301867378564411,0.30183203297806344
742,current,0.666347834782468,0.4763739316726596
743,rare,0.5590239548463417,0.3975073656458653
744,twelv,0.5278169141725891,0.3745147721264901
745,deterior,0.4548900886151099,0.3211293104550997
746,fallen,0.4713842507432638,0.33335558596411274
747,pr,0.39059435927370456,0.27376403858220383
748,doe,0.6354377728545123,0.4551120579006993
749,reason,0.618844000400187,0.4429407841763597
750,abroad,0.502181892818443,0.3565364406075674
751,fine,0.5539105230379646,0.3950101841645887
752,lawsuit,0.4997679997144676,0.3555784370088645
753,suggest,0.6246614332313895,0.4485955148227493
754,trial,0.5881539670562143,0.4216119115358167
755,bent,0.3988615869942027,0.2810053965418936
756,latest,0.4895997467441456,0.3484791894074461
757,whether,0.594846305299258,0.4272178483340223
758,environ,0.5849024661933228,0.4202921457026352
759,she,0.7644580365427543,0.5543548561300587
760,evid,0.6110307139255235,0.4400561479033052
761,occasion,0.5350813753884347,0.3835774104716807
762,famou,0.5798282097792485,0.4169901459156383
763,confer,0.5987393065232881,0.4311553166261557
764,afterward,0.5308604537372557,0.3805534747034448
765,januari,0.6646737668339412,0.4804566780909989
766,son,0.653770565666081,0.4726284424674007
767,meticul,0.3479359100342597,0.2444310294260364
768,amid,0.4205703469907597,0.2987890506461167
769,moder,0.5097956682207819,0.3655224659008093
770,improv,0.6132614556423492,0.4437200467030724
771,expect,0.5895430703173388,0.4261387353503
772,truli,0.4626016755978222,0.3314768738058649
773,person,0.6801074251941316,0.4949043334236828
774,els,0.4984168397339063,0.358590988980232
775,hard,0.5660544650574771,0.40960806506175895
776,proceed,0.5315257120724352,0.38384857713071546
777,should,0.6374781301415208,0.4634722157592227
778,rate,0.6416414302199163,0.4668648303081726
779,eighteen,0.4417384987084505,0.31670701406725216
780,divorc,0.5260170146155959,0.3802970367737383
781,preserv,0.5697588434383546,0.4134339795919587
782,independ,0.6356549069868199,0.4631185263743566
783,thereaft,0.4939149378260894,0.35656473851513737
784,disrupt,0.4826290261683346,0.3483249707507629
785,sixti,0.4482539481687489,0.3224889173742334
786,nation,0.68854732629772,0.5036996717415938
787,dead,0.5665864515608969,0.4119944493731781
788,issu,0.6670319071861954,0.4878558959266195
789,start,0.6795023599744856,0.4977546093333533
790,lion,0.4789563468670132,0.34635221828702273
791,format,0.6035958704885346,0.4405083462800769
792,master,0.6035558142623499,0.4407290679491196
793,suspect,0.5308576056014688,0.3859641295373341
794,rule,0.6472393289082525,0.4742651964167652
795,usual,0.6333405838501814,0.4648618302682134
796,infam,0.4141982441802109,0.2987250976568689
797,divers,0.5413602224452446,0.3952882610360748
798,necessari,0.5643152525540255,0.4132232187501458
799,previou,0.5978953758233944,0.4393033400409983
800,en,0.5052890725013095,0.36918830287506027
801,women,0.6699481867178907,0.4944905400804184
802,fulli,0.5560059312212341,0.4079061197599561
803,enthusiast,0.4610512329944198,0.33583846649564864
804,inact,0.4106815591916125,0.29750273922571996
805,summari,0.451590164419425,0.3290105630528878
806,must,0.6364771506643419,0.4702981542006404
807,harsh,0.4450187298866515,0.3243985405803451
808,male,0.5899669865969318,0.4350727924523677
809,advent,0.4399339066826575,0.32064423132540915
810,rough,0.463158879848157,0.3384459876959178
811,deni,0.5462329182033251,0.40233548294341015
812,underw,0.4581261968954484,0.3350215615468525
813,impact,0.5833269890438907,0.4308553926114609
814,neither,0.5181312777449837,0.3810210606324333
815,increasingli,0.5368012942554063,0.3953677978857997
816,welcom,0.4949506051157865,0.3635176534610454
817,subject,0.6266256570559348,0.4644669582008536
818,complain,0.4769406176543857,0.35050427291865993
819,opt,0.4655127874483746,0.34183683743483056
820,challeng,0.5988732582939987,0.444134831387467
821,colleagu,0.5197471948006541,0.38418727339039627
822,prize,0.5820509873840718,0.4321277358473423
823,rise,0.5856941759729563,0.4352193320393398
824,adapt,0.5883647739795246,0.4376437177407456
825,alway,0.5900002929862717,0.4396357199250005
826,know,0.5893036341118514,0.4391104225533485
827,solidifi,0.3683761979256713,0.2688660719204617
828,process,0.6570664113614009,0.4915759820626455
829,blow,0.4773551885118413,0.3530236422911201
830,wake,0.4928943841472253,0.3650611546573175
831,world,0.7188805986165365,0.5397517544837491
832,wrong,0.5114448045812487,0.3799598033641491
833,firstli,0.3946007693362793,0.29004780463566754
834,violent,0.523223135370651,0.3896969393718936
835,concern,0.6137214093044537,0.4599292714177418
836,certainli,0.46371405183194103,0.3438339469023584
837,parent,0.6131572411961425,0.4597456594552634
838,state,0.7297768115476218,0.5501919087920034
839,clearli,0.5070330824655691,0.3777543101503289
840,interrupt,0.4725937956778968,0.35157609020556657
841,opportun,0.568780580742999,0.4262395046488609
842,polish,0.42832019567238144,0.3174838385440525
843,patern,0.4419265618243716,0.32807285621181725
844,statu,0.5986253723300712,0.4500390957367872
845,director,0.6551610928979332,0.4942222459019757
846,our,0.6054163354787975,0.4559310323161977
847,local,0.6635693199000879,0.5013646316933709
848,four,0.6803605500464619,0.5148018657331922
849,sister,0.5883824906522951,0.4433083951988953
850,find,0.6391824151976419,0.4830193633315237
851,sought,0.5409546523234519,0.4065239227425321
852,aid,0.5840392056020407,0.4405667293050531
853,creativ,0.5449570114263929,0.4102997778583701
854,broad,0.5105349963109609,0.3838977122751071
855,assist,0.6231328287730962,0.4720833044724084
856,articl,0.6270829947304152,0.4753159671283152
857,etc,0.5573541898613806,0.4208525149855171
858,five,0.6575288693927798,0.4993156757981834
859,co,0.6309232242896716,0.4785859513640889
860,vastli,0.36750668643183937,0.27249408868961483
861,extend,0.5920686501346715,0.4482942748635983
862,insist,0.5089927100320342,0.3833209881484986
863,permiss,0.503057966395796,0.3788854413237727
864,altern,0.5981423762400523,0.4533553697034125
865,ten,0.6014938296816574,0.4561524353842652
866,studi,0.688742618463763,0.5246336857649723
867,accustom,0.34527324062356024,0.25567636698777035
868,worldwid,0.5576991285191983,0.4222865942733577
869,depart,0.5846861437186347,0.4434979890273304
870,excel,0.5277164986300945,0.39889226461758337
871,white,0.622044848571458,0.4729050904509602
872,mostli,0.580990720321536,0.44081286198852776
873,recal,0.5303623538591485,0.4014946829976312
874,chariti,0.5164255210851009,0.3907688644438144
875,speak,0.5921343428441594,0.45032946617213054
876,victim,0.5658554204049844,0.430365513297062
877,fact,0.6054702560649511,0.4616185299027245
878,explain,0.5899081703808625,0.449918705574319
879,victorian,0.3985670493682755,0.2994295312384419
880,human,0.665836619378535,0.5103597611921452
881,spell,0.5347104187991774,0.4070594972930498
882,access,0.6147727715121195,0.470305739906505
883,touch,0.5208687206354741,0.3962310854824844
884,build,0.6652535568677538,0.5110386273061067
885,diminish,0.4521751439883653,0.3425498977207008
886,twin,0.5117047338733216,0.3896465349951047
887,million,0.6675629451666568,0.5133079670385492
888,sharpli,0.4031184418652953,0.30402448722544795
889,wrote,0.6523393008118373,0.5013921682611918
890,essenti,0.5539683076689613,0.42428600579005216
891,deem,0.4995766487613816,0.38119492156547097
892,deeper,0.4413865151911115,0.3351099305292086
893,persuad,0.487626525975106,0.3718152231333057
894,donat,0.5415642106473861,0.4147519494448821
895,extens,0.5946108968990975,0.4569916214296099
896,predecessor,0.4968575825759797,0.3794110593776624
897,program,0.673623981745836,0.519757681360531
898,chosen,0.5508700606034247,0.4223322338064193
899,standard,0.6296949597539935,0.485044523529334
900,relat,0.6574705034612409,0.5072127110662654
901,ann,0.3657689358382059,0.2757321728332061
902,respect,0.6143351516506784,0.4733480845447478
903,defi,0.3897977789183252,0.2949919746879627
904,against,0.6863621076487599,0.5310740883261942
905,chines,0.4141923033720255,0.3148447100444315
906,award,0.6821687135002404,0.528250873921414
907,doctor,0.6050122204723188,0.4668257014824394
908,unavail,0.3913022059649181,0.2966881780454381
909,mr,0.5784452411418669,0.4457973298469957
910,again,0.6447134760871289,0.4987427223566598
911,excus,0.39984268604278206,0.303906323076659
